1.00	205.00	84.00	49.00	57.00	
2.00	201.99	88.24	48.33	56.22	
3.00	201.39	91.58	47.52	55.27	
4.00	203.18	91.89	47.31	55.03	
5.00	206.19	87.03	47.00	55.00	
6.00	207.60	80.24	46.45	54.36	
7.00	207.60	80.24	46.45	54.36	
8.00	207.60	80.24	46.45	54.36	
9.00	207.60	80.24	46.45	54.36	
10.00	200.95	81.45	53.17	62.22	
11.00	200.95	81.45	53.17	62.22	
12.00	200.95	81.45	53.17	62.22	
13.00	200.95	81.45	53.17	62.22	
14.00	200.95	81.45	53.00	63.00	
15.00	200.95	81.45	53.00	63.00	
16.00	200.95	81.45	53.00	63.00	
17.00	221.98	39.64	52.73	62.67	
18.00	229.47	26.98	51.19	60.85	
19.00	248.94	5.42	50.76	60.34	
20.00	250.89	-1.63	49.86	59.27	
21.00	237.17	-1.00	49.60	58.96	
22.00	234.11	3.56	48.35	57.48	
23.00	216.95	3.92	46.68	55.49	
24.00	204.71	1.91	46.57	55.35	
25.00	193.44	1.01	45.76	54.40	
26.00	180.15	1.58	45.39	53.96	
27.00	164.59	2.22	46.11	54.81	
28.00	145.06	4.92	46.49	55.26	
29.00	120.80	5.97	45.80	54.44	
30.00	93.59	3.06	44.26	52.61	
31.00	86.02	6.95	42.54	50.56	
32.00	82.08	10.75	41.81	49.70	
33.00	87.11	20.02	41.65	49.51	
34.00	119.84	28.15	40.03	47.58	
35.00	150.21	14.92	38.96	46.31	
36.00	153.23	4.22	37.27	44.30	
37.00	149.60	-0.69	37.04	44.03	
38.00	152.39	6.70	37.44	44.50	
39.00	153.28	29.40	36.97	43.95	
40.00	185.50	57.65	34.99	41.59	
41.00	180.62	71.83	34.40	40.89	
42.00	202.58	72.01	34.40	40.89	
43.00	213.67	91.16	35.56	42.27	
44.00	233.31	74.35	36.49	43.37	
45.00	253.08	45.84	35.31	41.98	
46.00	275.23	43.68	35.64	42.36	
47.00	296.68	73.20	34.41	40.90	
48.00	276.89	69.93	35.20	41.85	
49.00	264.52	50.87	35.41	42.10	
50.00	276.22	51.05	37.07	44.07	
51.00	275.87	63.31	38.36	45.60	
52.00	287.35	61.92	37.20	44.22	
53.00	280.27	68.73	38.07	45.26	
54.00	266.31	43.96	36.00	42.79	
55.00	269.08	44.78	36.51	43.40	
56.00	273.40	62.46	36.50	43.38	
57.00	273.40	62.46	36.50	43.38	
58.00	256.75	35.72	34.04	40.46	
59.00	238.71	10.04	33.02	39.25	
60.00	227.14	10.44	31.10	36.97	
61.00	237.09	2.28	29.21	34.72	
62.00	240.31	15.35	29.75	35.36	
63.00	263.65	8.71	29.18	34.68	
64.00	275.19	12.99	29.58	35.16	
65.00	276.41	11.09	28.74	34.16	
66.00	273.36	12.01	27.98	33.26	
67.00	273.27	13.70	27.68	32.91	
68.00	273.67	18.96	27.41	32.58	
69.00	277.80	41.27	26.03	30.94	
70.00	276.11	32.08	25.75	30.61	
71.00	282.42	28.60	25.65	30.49	
72.00	299.60	29.02	24.98	29.69	
73.00	327.46	14.19	24.20	28.77	
74.00	316.97	20.38	24.28	28.86	
75.00	307.19	26.85	24.16	28.72	
76.00	300.54	28.73	24.85	29.54	
77.00	296.32	26.00	24.68	29.33	
78.00	288.47	15.60	24.87	29.56	
79.00	288.47	15.60	24.87	29.56	
80.00	272.42	7.09	25.52	30.33	
81.00	276.45	10.55	25.74	30.59	
82.00	271.75	27.78	25.72	30.57	
83.00	271.75	27.78	25.72	30.57	
84.00	271.75	27.78	25.72	30.57	
85.00	271.75	27.78	25.72	30.57	
86.00	271.75	27.78	25.72	30.57	
87.00	271.75	27.78	25.72	30.57	
88.00	271.75	27.78	25.72	30.57	
89.00	271.75	27.78	25.72	30.57	
90.00	269.30	40.72	25.43	30.23	
91.00	269.30	40.72	25.43	30.23	
92.00	269.30	40.72	25.43	30.23	
93.00	269.30	40.72	25.43	30.23	
94.00	269.30	40.72	25.43	30.23	
95.00	269.30	40.72	25.43	30.23	
96.00	269.30	40.72	25.43	30.23	
97.00	269.30	40.72	25.43	30.23	
98.00	269.30	40.72	25.43	30.23	
99.00	248.87	25.48	24.39	28.99	
100.00	218.67	23.43	25.09	29.82	
101.00	189.21	11.52	25.14	29.89	
102.00	189.21	11.52	25.14	29.89	
103.00	189.21	11.52	25.14	29.89	
104.00	220.22	4.77	25.71	30.56	
105.00	229.85	-0.09	25.59	30.41	
