1.00	330.00	38.00	38.00	42.00	
2.00	333.21	39.89	37.39	41.33	
3.00	331.52	25.08	36.64	40.50	
4.00	332.50	17.41	36.45	40.29	
5.00	333.17	13.75	36.59	40.44	
6.00	337.15	13.45	36.45	40.29	
7.00	334.02	22.20	35.85	39.62	
8.00	346.49	28.68	36.25	40.07	
9.00	355.71	36.38	36.37	40.20	
10.00	361.55	44.76	36.06	39.85	
11.00	357.42	48.83	35.57	39.32	
12.00	350.05	50.47	35.25	38.96	
13.00	361.97	60.60	35.45	39.18	
14.00	355.15	60.33	35.08	38.77	
15.00	340.69	55.20	34.28	37.89	
16.00	334.98	46.65	33.52	37.04	
17.00	333.44	36.90	33.75	37.30	
18.00	325.66	30.71	33.38	36.89	
19.00	317.95	25.82	32.95	36.42	
20.00	313.24	22.62	32.95	36.42	
21.00	314.57	20.59	32.00	36.00	
22.00	315.38	20.68	27.88	31.36	
23.00	317.07	27.10	27.75	31.22	
24.00	330.57	36.39	28.98	32.61	
25.00	334.54	39.68	29.69	33.40	
26.00	340.69	42.26	30.31	34.10	
27.00	343.62	38.57	31.07	34.95	
28.00	334.25	34.62	33.00	37.00	
29.00	335.27	31.13	33.17	37.19	
30.00	335.51	25.36	34.00	39.00	
31.00	340.60	23.64	34.28	39.32	
32.00	350.89	26.01	34.66	39.75	
33.00	363.19	36.11	34.42	39.48	
34.00	376.69	47.87	34.35	39.40	
35.00	389.49	65.17	34.40	39.46	
36.00	398.67	82.73	33.97	38.97	
37.00	408.07	96.71	33.96	38.95	
38.00	407.61	100.36	33.96	38.95	
39.00	410.78	106.57	33.95	38.94	
40.00	396.64	107.88	33.56	38.49	
41.00	396.64	107.88	33.56	38.49	
42.00	389.47	120.59	32.87	37.71	
43.00	382.85	121.09	32.89	37.73	
44.00	378.02	110.06	32.72	37.54	
45.00	369.55	87.47	33.34	38.25	
46.00	358.19	66.77	33.05	37.91	
47.00	346.09	44.52	33.58	38.52	
48.00	321.40	19.09	35.26	40.45	
49.00	321.40	19.09	35.26	40.45	
50.00	321.40	19.09	35.26	40.45	
51.00	301.72	22.47	37.53	43.05	
52.00	301.69	26.51	37.27	42.75	
53.00	301.69	26.51	37.27	42.75	
54.00	303.24	33.50	36.00	42.00	
55.00	303.24	33.50	36.00	42.00	
56.00	301.04	29.41	37.21	43.42	
57.00	298.60	24.62	37.41	43.64	
58.00	298.60	24.62	37.41	43.64	
59.00	298.60	24.62	37.41	43.64	
60.00	298.60	24.62	37.41	43.64	
61.00	276.74	18.06	38.00	45.00	
62.00	280.39	19.13	38.19	45.23	
63.00	291.25	15.19	38.79	45.93	
64.00	306.83	6.66	39.48	46.76	
65.00	312.96	0.62	41.40	49.02	
66.00	331.76	10.96	40.84	48.37	
67.00	331.76	10.96	40.84	48.37	
68.00	331.76	10.96	40.84	48.37	
69.00	331.76	10.96	40.84	48.37	
70.00	331.76	10.96	40.84	48.37	
71.00	333.38	0.35	40.68	48.17	
72.00	333.38	0.35	40.68	48.17	
73.00	333.38	0.35	40.68	48.17	
74.00	330.33	2.88	37.16	44.01	
75.00	319.17	-0.68	37.56	44.48	
76.00	305.28	15.66	37.96	44.95	
77.00	286.00	29.61	37.20	44.05	
78.00	267.25	16.20	36.13	42.79	
79.00	249.19	10.88	34.88	41.30	
80.00	249.19	10.88	34.88	41.30	
81.00	249.19	10.88	34.88	41.30	
82.00	254.39	11.35	32.95	39.02	
83.00	260.46	11.85	32.95	39.02	
84.00	240.89	16.32	31.63	37.46	
85.00	245.59	24.25	29.66	35.12	
86.00	244.12	20.06	28.84	34.15	
87.00	244.12	20.06	28.84	34.15	
88.00	243.96	40.69	28.07	33.24	
89.00	226.23	25.71	27.57	32.65	
90.00	226.23	25.71	27.57	32.65	
91.00	226.23	25.71	27.57	32.65	
92.00	242.01	22.93	26.94	31.90	
93.00	253.90	19.48	26.94	31.90	
94.00	242.61	4.89	26.51	31.39	
95.00	227.96	14.65	26.50	31.38	
96.00	227.96	14.65	26.50	31.38	
97.00	236.80	10.42	26.26	31.10	
98.00	236.80	10.42	26.26	31.10	
99.00	246.16	35.57	25.56	30.27	
100.00	242.65	34.89	25.86	30.63	
