1.00	255.00	151.00	73.00	210.00	
2.00	255.03	150.98	73.00	210.00	
3.00	255.06	150.94	73.01	210.02	
4.00	255.08	150.93	73.01	210.04	
5.00	255.14	150.93	73.00	210.00	
6.00	255.04	150.96	73.01	210.03	
7.00	254.93	151.00	73.01	210.01	
8.00	254.84	151.06	73.00	209.99	
9.00	254.75	151.19	72.99	209.97	
10.00	254.76	151.25	73.00	210.00	
11.00	254.78	151.07	73.00	209.99	
12.00	254.82	151.09	73.00	210.01	
13.00	254.78	151.18	73.01	210.02	
14.00	254.68	151.21	73.01	210.04	
15.00	254.64	151.21	73.00	210.00	
16.00	254.98	151.05	73.02	210.05	
17.00	255.10	151.01	73.01	210.04	
18.00	255.03	151.00	73.01	210.04	
19.00	254.96	150.99	73.01	210.04	
20.00	255.00	151.00	73.00	210.00	
21.00	255.03	150.99	73.01	210.02	
22.00	255.00	150.98	73.00	210.01	
23.00	254.98	150.98	73.00	210.00	
24.00	254.99	150.98	73.00	210.00	
25.00	255.01	150.98	73.00	210.00	
26.00	255.00	151.01	73.00	209.99	
27.00	254.99	150.99	73.00	210.01	
28.00	254.98	150.98	73.01	210.02	
29.00	254.98	150.97	73.01	210.03	
30.00	254.96	150.98	73.00	210.00	
31.00	254.97	151.00	73.01	210.03	
32.00	254.97	150.98	73.01	210.02	
33.00	254.96	150.98	73.01	210.02	
34.00	254.97	151.01	73.00	209.99	
35.00	254.96	150.98	73.00	210.00	
36.00	254.96	151.00	73.00	209.99	
37.00	254.97	151.01	72.99	209.98	
38.00	254.96	151.01	72.99	209.98	
39.00	254.95	150.99	72.99	209.98	
40.00	254.95	150.99	73.00	210.00	
41.00	254.99	150.99	72.99	209.98	
42.00	254.98	150.97	73.00	210.00	
43.00	254.97	150.98	72.99	209.98	
44.00	254.97	150.99	72.99	209.97	
45.00	254.97	150.97	73.00	210.00	
46.00	254.99	151.00	73.00	209.99	
47.00	255.00	151.00	73.00	209.99	
48.00	254.97	150.97	73.00	209.99	
49.00	254.98	150.97	73.00	210.00	
