1.00	309.00	101.00	39.00	50.00	
2.00	307.67	99.62	39.02	50.03	
3.00	306.12	98.49	39.04	50.05	
4.00	304.57	97.08	39.06	50.08	
5.00	303.20	96.06	39.00	50.00	
6.00	301.72	94.65	39.05	50.06	
7.00	300.52	93.77	39.00	50.00	
8.00	299.41	92.60	38.97	49.96	
9.00	297.43	90.82	38.96	49.95	
10.00	296.25	90.15	39.00	50.00	
11.00	295.00	88.81	39.02	50.03	
12.00	294.11	88.23	39.03	50.04	
13.00	293.37	87.36	39.03	50.04	
14.00	292.55	86.74	39.06	50.08	
15.00	291.06	85.27	39.00	51.00	
16.00	290.33	84.07	39.06	51.08	
17.00	289.61	83.49	39.08	51.11	
18.00	288.55	82.52	39.09	51.12	
19.00	287.69	81.53	39.13	51.17	
20.00	287.19	81.46	39.00	52.00	
21.00	285.83	80.46	39.14	52.18	
22.00	285.02	79.80	39.13	52.17	
23.00	283.86	79.62	39.08	52.11	
24.00	283.05	79.96	39.02	52.03	
25.00	281.70	80.07	39.00	52.00	
26.00	281.20	79.75	39.00	52.00	
27.00	279.67	79.48	39.06	52.08	
28.00	277.75	79.37	39.12	52.17	
29.00	276.44	79.44	39.20	52.26	
30.00	274.44	79.18	40.00	53.00	
31.00	272.77	78.45	40.16	53.22	
32.00	270.52	77.78	40.18	53.24	
33.00	268.24	77.34	40.21	53.28	
34.00	266.87	77.34	40.26	53.35	
35.00	265.17	77.29	40.00	54.00	
36.00	263.11	76.96	40.21	54.28	
37.00	261.94	76.58	40.19	54.26	
38.00	260.35	76.67	40.20	54.27	
39.00	258.56	77.17	40.19	54.25	
40.00	257.43	77.82	41.00	54.00	
41.00	255.26	78.57	41.12	54.16	
42.00	253.16	79.19	41.11	54.14	
43.00	252.03	79.29	41.13	54.17	
44.00	250.35	79.66	41.16	54.21	
45.00	249.38	80.32	42.00	55.00	
46.00	247.45	80.42	42.14	55.18	
47.00	245.86	80.30	42.18	55.24	
48.00	245.23	79.98	42.23	55.30	
49.00	244.88	79.51	42.29	55.39	
50.00	245.07	79.52	42.00	55.00	
51.00	245.29	79.25	42.12	55.16	
52.00	245.63	78.54	42.00	55.00	
53.00	246.56	77.01	41.97	54.96	
54.00	248.39	74.95	41.95	54.93	
55.00	249.81	73.74	42.00	55.00	
56.00	252.93	71.14	42.00	55.01	
57.00	255.17	68.87	42.06	55.08	
58.00	258.63	65.61	42.12	55.16	
59.00	262.96	61.90	42.15	55.20	
60.00	265.61	60.16	42.00	56.00	
61.00	270.35	56.83	42.13	56.17	
62.00	273.38	54.59	41.99	55.98	
63.00	277.07	52.08	42.04	56.06	
64.00	281.69	49.93	41.85	55.79	
65.00	283.65	49.37	41.00	55.00	
66.00	287.90	47.78	40.67	54.56	
67.00	290.27	46.67	40.65	54.52	
68.00	293.58	45.63	40.57	54.42	
69.00	297.26	44.29	40.53	54.38	
70.00	299.03	43.87	41.00	54.00	
71.00	302.35	42.53	40.77	53.69	
72.00	305.52	40.81	40.92	53.90	
73.00	307.06	39.50	41.02	54.03	
74.00	309.54	38.21	41.11	54.14	
75.00	311.97	36.97	41.00	55.00	
76.00	313.20	36.50	41.13	55.17	
77.00	314.76	35.42	41.04	55.05	
78.00	315.63	34.29	41.06	55.08	
79.00	316.65	32.69	41.10	55.13	
80.00	317.91	30.97	41.00	55.00	
81.00	318.48	30.11	41.12	55.16	
82.00	319.11	28.42	41.24	55.32	
83.00	319.61	26.87	41.21	55.28	
84.00	319.98	25.13	41.20	55.27	
85.00	320.10	23.69	41.00	55.00	
86.00	319.84	23.49	41.11	55.15	
87.00	319.24	22.91	41.05	55.07	
88.00	318.79	22.28	41.07	55.09	
89.00	318.06	22.06	41.09	55.12	
90.00	317.64	22.57	41.00	55.00	
91.00	317.17	23.44	41.07	55.09	
92.00	316.53	24.17	41.07	55.09	
93.00	316.29	24.34	41.06	55.09	
94.00	316.03	24.56	41.09	55.12	
95.00	315.79	25.01	41.00	55.00	
96.00	315.66	25.51	41.09	55.12	
97.00	315.35	25.57	41.10	55.14	
98.00	314.47	26.32	41.13	55.17	
99.00	313.27	27.74	41.14	55.19	
100.00	312.49	29.05	42.00	55.00	
101.00	311.07	30.14	42.13	55.17	
102.00	310.39	30.67	42.07	55.09	
103.00	309.71	31.15	42.13	55.17	
104.00	309.24	31.65	42.25	55.33	
105.00	308.65	32.03	42.45	55.59	
106.00	308.51	32.49	42.50	55.65	
107.00	308.64	33.17	42.45	55.59	
108.00	308.59	33.54	42.46	55.60	
109.00	308.65	33.47	42.46	55.60	
110.00	309.06	33.52	42.28	55.36	
111.00	309.73	33.37	42.13	55.16	
112.00	310.18	33.29	42.00	55.00	
113.00	311.09	32.58	42.13	55.16	
114.00	311.83	32.11	42.11	55.15	
115.00	313.32	32.07	42.00	55.00	
116.00	313.79	32.06	42.15	55.19	
117.00	315.15	31.98	42.18	55.23	
118.00	316.20	31.58	42.24	55.32	
119.00	317.77	31.96	42.25	55.32	
120.00	318.84	32.44	42.00	56.00	
121.00	320.48	32.43	42.25	56.34	
122.00	321.39	32.33	42.34	56.45	
123.00	322.02	32.84	42.50	56.67	
124.00	323.11	33.87	42.78	57.04	
125.00	324.67	34.91	43.00	58.00	
126.00	325.96	36.43	43.64	58.87	
127.00	327.06	37.83	43.41	58.56	
128.00	327.77	38.66	43.26	58.35	
129.00	328.72	40.10	43.25	58.34	
130.00	329.14	41.48	44.00	59.00	
131.00	329.28	41.59	44.21	59.28	
132.00	329.04	42.59	44.26	59.35	
133.00	328.81	43.78	44.07	59.09	
134.00	328.12	44.37	43.86	58.81	
135.00	326.64	44.78	43.77	58.69	
136.00	325.37	45.20	43.77	58.69	
137.00	323.50	45.26	43.88	58.84	
138.00	322.26	44.87	44.09	59.12	
