1.00	50.00	46.00	25.00	62.00	
2.00	46.38	40.36	25.10	62.25	
3.00	35.29	35.57	25.16	62.39	
4.00	29.43	37.68	25.29	62.72	
5.00	34.80	36.28	25.00	63.00	
6.00	28.32	36.35	25.30	63.77	
7.00	26.36	36.49	25.52	64.31	
8.00	30.12	38.36	25.61	64.53	
9.00	36.39	36.89	25.77	64.93	
10.00	38.01	29.75	27.00	68.00	
11.00	40.56	27.39	27.69	69.74	
12.00	42.52	26.96	27.86	70.16	
13.00	55.99	30.53	27.94	70.36	
14.00	64.46	28.20	27.88	70.23	
15.00	61.69	25.43	29.00	74.00	
16.00	80.82	24.85	29.73	75.87	
17.00	98.25	27.26	29.61	75.55	
18.00	94.92	23.44	29.49	75.25	
19.00	82.91	20.55	29.51	75.31	
20.00	86.67	17.12	29.00	75.00	
21.00	84.51	16.95	29.37	75.97	
22.00	81.54	19.24	29.22	75.58	
23.00	83.08	25.13	29.27	75.69	
24.00	89.56	31.11	29.28	75.71	
25.00	72.24	36.16	30.00	78.00	
26.00	70.53	33.74	30.30	78.79	
27.00	74.66	23.91	30.25	78.65	
28.00	74.14	14.60	30.31	78.80	
29.00	66.88	6.34	30.55	79.44	
30.00	57.06	4.19	31.00	80.00	
31.00	58.72	6.32	31.27	80.69	
32.00	69.13	11.43	31.23	80.59	
33.00	79.07	14.43	31.31	80.81	
34.00	86.01	16.04	31.19	80.49	
35.00	100.42	12.81	32.00	80.00	
36.00	112.76	16.48	31.74	79.36	
37.00	110.56	15.41	31.85	79.62	
38.00	106.88	12.65	31.96	79.90	
39.00	120.71	15.10	32.06	80.15	
40.00	137.77	19.97	32.00	79.00	
41.00	144.58	21.39	32.07	79.17	
42.00	148.35	22.70	32.28	79.69	
43.00	148.35	22.70	32.28	79.69	
44.00	148.35	22.70	32.28	79.69	
45.00	147.13	15.95	33.00	82.00	
46.00	145.14	19.46	33.90	84.24	
47.00	121.60	22.76	33.97	84.42	
48.00	99.04	22.61	34.32	85.28	
49.00	93.56	21.72	34.12	84.79	
50.00	94.97	22.46	34.00	85.00	
51.00	98.83	13.62	34.75	86.89	
52.00	101.54	0.87	34.90	87.24	
53.00	101.07	-1.70	35.01	87.51	
54.00	107.22	5.88	35.18	87.95	
55.00	116.82	11.74	33.00	82.00	
56.00	117.81	19.47	33.70	83.75	
57.00	108.40	21.39	33.74	83.84	
58.00	105.52	22.12	34.12	84.78	
59.00	97.54	18.64	34.29	85.20	
60.00	99.49	12.94	35.00	86.00	
61.00	117.19	8.17	36.40	89.43	
62.00	134.47	8.18	35.98	88.41	
63.00	130.99	12.49	35.69	87.69	
64.00	128.97	20.38	35.48	87.18	
65.00	127.66	27.01	35.00	87.00	
66.00	128.16	29.51	35.20	87.51	
67.00	130.48	34.21	35.37	87.92	
68.00	140.43	45.81	35.24	87.59	
