1.00	301.00	134.00	67.00	81.00	
2.00	297.92	134.82	67.46	81.56	
3.00	293.15	138.54	68.15	82.39	
4.00	291.30	142.12	68.49	82.80	
5.00	293.35	144.54	69.00	82.00	
6.00	296.24	146.05	70.24	83.47	
7.00	299.78	146.69	70.44	83.71	
8.00	302.56	146.50	70.66	83.97	
9.00	302.13	146.00	71.07	84.46	
10.00	300.91	146.32	74.00	88.00	
11.00	300.91	146.32	74.00	88.00	
12.00	303.40	144.15	75.40	89.66	
13.00	310.41	140.55	74.97	89.16	
14.00	319.28	135.55	74.75	88.89	
15.00	325.85	131.62	75.00	89.00	
16.00	328.70	129.17	75.93	90.10	
17.00	328.18	126.82	76.48	90.75	
18.00	326.52	125.77	76.95	91.31	
19.00	326.34	124.11	77.35	91.78	
20.00	330.76	119.20	77.00	92.00	
21.00	336.56	114.49	78.48	93.76	
22.00	342.37	109.39	78.71	94.04	
23.00	347.16	105.65	79.32	94.77	
24.00	351.83	105.04	80.01	95.59	
25.00	359.15	111.17	82.00	98.00	
26.00	367.44	118.68	84.95	101.52	
27.00	372.18	122.58	85.06	101.66	
28.00	368.09	115.43	84.83	101.38	
29.00	357.30	102.41	84.03	100.42	
30.00	345.74	89.35	83.00	100.00	
31.00	339.01	82.40	83.75	100.90	
32.00	334.39	79.51	82.86	99.83	
33.00	331.04	78.68	82.66	99.59	
34.00	329.90	80.71	82.77	99.72	
35.00	332.77	86.54	83.00	100.00	
36.00	341.43	97.93	84.03	101.24	
37.00	354.50	113.00	84.61	101.94	
38.00	365.87	124.51	85.75	103.31	
39.00	367.78	123.95	86.54	104.26	
40.00	360.83	110.08	86.00	104.00	
41.00	355.29	96.24	86.95	105.15	
42.00	351.70	87.16	86.29	104.35	
43.00	350.91	83.20	85.87	103.85	
44.00	351.74	82.25	85.57	103.48	
45.00	351.96	83.63	86.00	103.00	
46.00	353.48	89.32	86.19	103.23	
47.00	357.36	99.87	87.01	104.21	
48.00	364.11	115.98	88.13	105.55	
49.00	371.54	133.51	90.00	107.79	
50.00	370.62	136.37	95.00	114.00	
51.00	364.79	124.78	98.16	117.80	
52.00	356.45	107.17	96.60	115.91	
53.00	350.47	95.26	96.02	115.22	
54.00	345.49	90.86	95.88	115.05	
55.00	342.73	93.58	95.00	114.00	
56.00	341.40	98.75	96.11	115.33	
57.00	339.72	107.28	97.10	116.52	
58.00	339.47	123.14	98.47	118.16	
59.00	341.02	143.88	99.66	119.59	
60.00	341.46	158.03	102.00	122.00	
61.00	335.96	157.22	105.07	125.67	
62.00	324.08	137.23	104.28	124.73	
63.00	312.72	114.61	102.56	122.68	
64.00	302.64	101.11	102.13	122.16	
65.00	296.00	98.08	101.66	121.60	
66.00	292.92	99.90	101.50	121.40	
67.00	290.86	102.15	101.56	121.47	
68.00	291.80	115.52	99.58	119.11	
69.00	292.85	125.45	99.15	118.59	
70.00	291.80	139.50	99.25	118.72	
71.00	292.27	160.06	100.01	119.62	
72.00	290.72	176.32	100.79	120.56	
73.00	286.23	175.45	101.60	121.52	
74.00	275.62	149.66	101.59	121.51	
75.00	265.27	125.20	101.49	121.39	
