1.00	56.00	20.00	31.00	45.00	
2.00	56.32	19.98	31.01	45.02	
3.00	56.77	19.90	31.03	45.04	
4.00	58.00	19.77	31.17	45.25	
5.00	60.18	18.48	32.00	47.00	
6.00	63.21	16.40	32.57	47.83	
7.00	66.04	14.23	32.78	48.15	
8.00	69.29	13.18	33.20	48.76	
9.00	72.33	13.42	33.81	49.66	
10.00	75.35	14.29	34.00	50.00	
11.00	77.43	14.74	35.08	51.59	
12.00	78.71	15.01	34.59	50.86	
13.00	79.24	16.68	33.84	49.76	
14.00	76.84	18.57	33.07	48.64	
15.00	69.35	18.17	31.00	46.00	
16.00	62.11	17.49	30.21	44.83	
17.00	55.41	16.57	30.59	45.39	
18.00	50.97	15.77	30.90	45.85	
19.00	45.80	14.76	31.20	46.29	
20.00	39.05	15.07	32.00	47.00	
21.00	34.29	16.66	32.21	47.31	
22.00	28.24	17.65	32.05	47.08	
23.00	23.01	17.58	31.80	46.71	
24.00	19.66	17.43	31.52	46.30	
25.00	16.66	18.02	31.00	46.00	
26.00	16.15	19.34	30.37	45.07	
27.00	18.08	19.93	30.17	44.77	
28.00	19.32	19.18	30.05	44.59	
29.00	19.29	18.91	29.79	44.20	
30.00	18.66	19.24	29.00	44.00	
31.00	18.10	19.76	28.09	42.62	
32.00	17.42	20.38	28.18	42.76	
33.00	17.19	21.74	28.18	42.75	
34.00	18.81	22.51	27.92	42.36	
35.00	21.24	22.34	27.00	41.00	
36.00	22.33	23.11	26.25	39.86	
37.00	22.57	23.45	26.53	40.28	
38.00	24.05	23.65	26.92	40.88	
39.00	27.26	24.24	27.33	41.50	
40.00	31.22	24.85	28.00	42.00	
41.00	34.58	25.99	29.09	43.64	
42.00	37.78	27.32	29.55	44.32	
43.00	40.28	28.17	30.17	45.26	
44.00	41.85	29.47	30.68	46.02	
45.00	43.24	33.67	32.00	47.00	
46.00	43.19	34.83	34.35	50.46	
47.00	44.00	35.29	34.09	50.07	
48.00	45.15	34.59	34.06	50.02	
49.00	46.12	31.48	34.04	49.99	
50.00	46.85	25.76	33.00	49.00	
51.00	48.60	20.64	33.60	49.90	
52.00	49.88	18.36	32.66	48.49	
53.00	51.43	16.65	31.68	47.03	
54.00	53.06	15.80	30.75	45.66	
55.00	55.24	15.59	28.00	41.00	
56.00	57.30	18.15	25.90	37.92	
57.00	59.71	22.07	25.44	37.26	
58.00	61.80	25.95	24.77	36.27	
59.00	63.83	27.42	24.05	35.21	
60.00	65.68	26.94	21.00	31.00	
61.00	67.81	27.44	18.75	27.68	
62.00	69.90	27.37	19.12	28.22	
63.00	71.24	27.49	19.09	28.18	
64.00	72.13	27.13	19.12	28.22	
65.00	73.24	27.06	19.00	28.00	
66.00	73.05	27.16	17.86	26.31	
67.00	71.11	26.81	18.28	26.93	
68.00	68.02	27.27	18.39	27.10	
69.00	64.16	28.34	18.46	27.21	
70.00	61.84	28.77	19.00	27.00	
71.00	61.29	29.55	18.72	26.61	
72.00	61.64	29.80	18.75	26.64	
73.00	62.17	29.79	18.90	26.85	
74.00	63.01	29.92	19.05	27.08	
75.00	63.71	29.87	19.00	28.00	
76.00	64.28	29.75	19.34	28.51	
77.00	63.96	29.80	19.41	28.60	
78.00	63.15	30.19	19.47	28.70	
79.00	61.77	30.03	19.56	28.83	
80.00	60.60	29.79	19.00	28.00	
81.00	59.19	30.32	19.06	28.09	
82.00	57.02	30.62	18.85	27.78	
83.00	54.42	31.29	18.54	27.32	
84.00	51.97	32.92	18.06	26.62	
85.00	50.17	34.39	18.00	26.00	
86.00	47.21	36.25	16.42	23.72	
87.00	45.17	37.92	15.75	22.76	
88.00	43.76	38.61	15.17	21.92	
89.00	42.45	38.44	14.68	21.21	
90.00	41.07	38.96	14.00	20.00	
91.00	40.17	39.31	11.95	17.07	
92.00	39.79	38.56	12.03	17.18	
93.00	39.91	38.02	12.00	17.15	
94.00	40.49	38.01	12.02	17.18	
95.00	42.45	39.42	11.99	17.12	
96.00	44.17	40.88	11.82	16.89	
97.00	45.62	42.02	11.78	16.84	
98.00	50.50	47.54	11.77	16.81	
99.00	50.50	47.54	11.77	16.81	
100.00	50.50	47.54	11.77	16.81	
101.00	50.50	47.54	11.77	16.81	
102.00	50.50	47.54	11.77	16.81	
103.00	50.50	47.54	11.77	16.81	
104.00	54.72	60.79	11.69	16.70	
105.00	59.76	70.48	11.61	16.58	
106.00	62.23	75.67	11.68	16.68	
107.00	63.80	77.16	11.73	16.75	
108.00	63.80	77.16	11.73	16.75	
109.00	63.80	77.16	11.73	16.75	
110.00	63.80	77.16	11.73	16.75	
111.00	61.43	77.13	11.91	17.01	
112.00	52.28	78.28	11.89	16.99	
113.00	50.03	79.17	11.88	16.97	
114.00	47.16	80.33	11.80	16.85	
115.00	47.16	80.33	11.80	16.85	
116.00	42.40	81.72	11.82	16.88	
117.00	42.40	81.72	11.82	16.88	
118.00	53.03	73.15	12.01	17.16	
119.00	53.03	73.15	12.01	17.16	
120.00	53.03	73.15	12.01	17.16	
121.00	53.03	73.15	12.01	17.16	
122.00	53.03	73.15	12.01	17.16	
123.00	53.03	73.15	12.01	17.16	
124.00	61.72	62.64	12.17	17.39	
125.00	61.72	62.64	12.17	17.39	
126.00	61.72	62.64	12.17	17.39	
127.00	61.72	62.64	12.17	17.39	
128.00	61.72	62.64	12.17	17.39	
129.00	60.22	62.68	12.00	16.00	
130.00	58.69	68.27	12.00	17.00	
131.00	57.90	71.39	11.83	16.76	
132.00	57.54	73.73	12.29	17.41	
133.00	57.65	76.15	12.26	17.37	
134.00	57.65	76.15	12.26	17.37	
135.00	60.58	78.13	12.64	17.90	
136.00	63.43	81.18	12.03	17.04	
137.00	67.00	81.30	11.81	16.74	
138.00	67.00	81.30	11.81	16.74	
139.00	67.00	81.30	11.81	16.74	
140.00	71.86	78.69	11.03	15.63	
